Original,Replacement,SourceFile,ColumnName,Type
1372.6799999999998,1730.559093908834,US Sales Data.xlsx,Operating Profit,numeric
2563.6,6130.0,US Sales Data.xlsx,Operating Profit,numeric
967.92,986.54,US Sales Data.xlsx,Operating Profit,numeric
1426.8,6264.4,US Sales Data.xlsx,Operating Profit,numeric
1269.4499999999998,9160.856154497293,US Sales Data.xlsx,Operating Profit,numeric
775.2,948.8,US Sales Data.xlsx,Operating Profit,numeric
853.3000000000001,142.506889807681,US Sales Data.xlsx,Operating Profit,numeric
1256.6399999999999,9016.813970666864,US Sales Data.xlsx,Operating Profit,numeric
1380.06,1319.27,US Sales Data.xlsx,Operating Profit,numeric
1498.1399999999999,8760.433382990514,US Sales Data.xlsx,Operating Profit,numeric
1274.28,6501.7,US Sales Data.xlsx,Operating Profit,numeric
760.9599999999999,729.5253401907573,US Sales Data.xlsx,Operating Profit,numeric
605.44,495.25,US Sales Data.xlsx,Operating Profit,numeric
960.4,414.2,US Sales Data.xlsx,Operating Profit,numeric
1601.6,4835.9,US Sales Data.xlsx,Operating Profit,numeric
1607.1999999999998,4524.521404295606,US Sales Data.xlsx,Operating Profit,numeric
1744.96,3947.71,US Sales Data.xlsx,Operating Profit,numeric
1082.25,8286.76,US Sales Data.xlsx,Operating Profit,numeric
567.6,746.9,US Sales Data.xlsx,Operating Profit,numeric
1260,9990.0,US Sales Data.xlsx,Operating Profit,numeric
2848.5599999999995,7610.085848681781,US Sales Data.xlsx,Operating Profit,numeric
1407.12,1691.18,US Sales Data.xlsx,Operating Profit,numeric
2196.7799999999997,9246.21999354274,US Sales Data.xlsx,Operating Profit,numeric
880.6,711.0,US Sales Data.xlsx,Operating Profit,numeric
1569.6,7462.0,US Sales Data.xlsx,Operating Profit,numeric
1809.9899999999998,9849.338028055114,US Sales Data.xlsx,Operating Profit,numeric
1209.78,2849.13,US Sales Data.xlsx,Operating Profit,numeric
842.16,512.82,US Sales Data.xlsx,Operating Profit,numeric
2864.88,2072.08,US Sales Data.xlsx,Operating Profit,numeric
3921.6,8630.8,US Sales Data.xlsx,Operating Profit,numeric
3892.54,9350.06,US Sales Data.xlsx,Operating Profit,numeric
4299.36,8242.58,US Sales Data.xlsx,Operating Profit,numeric
4550.179999999999,7050.634504872004,US Sales Data.xlsx,Operating Profit,numeric
4314.8,9796.1,US Sales Data.xlsx,Operating Profit,numeric
5641.0199999999995,3490.2141854185984,US Sales Data.xlsx,Operating Profit,numeric
7509.599999999999,8724.332215533534,US Sales Data.xlsx,Operating Profit,numeric
5872.0199999999995,3349.9037936511927,US Sales Data.xlsx,Operating Profit,numeric
6126.12,6836.28,US Sales Data.xlsx,Operating Profit,numeric
4276.71,6430.18,US Sales Data.xlsx,Operating Profit,numeric
6193.4400000000005,9424.103739693925,US Sales Data.xlsx,Operating Profit,numeric
5569.2,9936.4,US Sales Data.xlsx,Operating Profit,numeric
6535.68,3660.22,US Sales Data.xlsx,Operating Profit,numeric
6666.24,5849.69,US Sales Data.xlsx,Operating Profit,numeric
4300,9520.0,US Sales Data.xlsx,Operating Profit,numeric
2432,7976.0,US Sales Data.xlsx,Operating Profit,numeric
1874.42,8182.24,US Sales Data.xlsx,Operating Profit,numeric
2581.7200000000003,3760.9565690490367,US Sales Data.xlsx,Operating Profit,numeric
1359.54,8176.26,US Sales Data.xlsx,Operating Profit,numeric
989.52,362.51,US Sales Data.xlsx,Operating Profit,numeric
1552.3200000000002,3085.3618446220803,US Sales Data.xlsx,Operating Profit,numeric
979.2,888.5,US Sales Data.xlsx,Operating Profit,numeric
1345.8899999999999,7145.834742727334,US Sales Data.xlsx,Operating Profit,numeric
2516.7400000000002,5293.522941230223,US Sales Data.xlsx,Operating Profit,numeric
1511.6399999999999,3636.4533335469446,US Sales Data.xlsx,Operating Profit,numeric
1865.91,5639.85,US Sales Data.xlsx,Operating Profit,numeric
2390.2,7037.8,US Sales Data.xlsx,Operating Profit,numeric
2914.8599999999997,6947.125041853037,US Sales Data.xlsx,Operating Profit,numeric
2042.8799999999999,9151.61277645582,US Sales Data.xlsx,Operating Profit,numeric
2382.5099999999998,9974.284703396677,US Sales Data.xlsx,Operating Profit,numeric
3335,1428.0,US Sales Data.xlsx,Operating Profit,numeric
3235.65,7178.14,US Sales Data.xlsx,Operating Profit,numeric
4819.5,1783.6,US Sales Data.xlsx,Operating Profit,numeric
5219.2,7159.4,US Sales Data.xlsx,Operating Profit,numeric
3798.24,2649.03,US Sales Data.xlsx,Operating Profit,numeric
3410.5499999999997,5923.526996156799,US Sales Data.xlsx,Operating Profit,numeric
3984.6600000000003,5123.926556322533,US Sales Data.xlsx,Operating Profit,numeric
3758.7,1817.7,US Sales Data.xlsx,Operating Profit,numeric
1816.3199999999997,3701.015153087322,US Sales Data.xlsx,Operating Profit,numeric
1219.9199999999998,8838.176191380751,US Sales Data.xlsx,Operating Profit,numeric
1144.44,1413.92,US Sales Data.xlsx,Operating Profit,numeric
1903.9999999999998,2048.4480762550843,US Sales Data.xlsx,Operating Profit,numeric
1652.9199999999998,7427.69664220371,US Sales Data.xlsx,Operating Profit,numeric
1929.8399999999997,6516.160688356591,US Sales Data.xlsx,Operating Profit,numeric
1163.25,3340.7,US Sales Data.xlsx,Operating Profit,numeric
822.0300000000001,815.7619693090347,US Sales Data.xlsx,Operating Profit,numeric
1551.04,4027.55,US Sales Data.xlsx,Operating Profit,numeric
2387.8599999999997,7827.701651770156,US Sales Data.xlsx,Operating Profit,numeric
2006.3999999999999,1422.446944658735,US Sales Data.xlsx,Operating Profit,numeric
1775.0399999999997,6734.89995134977,US Sales Data.xlsx,Operating Profit,numeric
1020,2088.0,US Sales Data.xlsx,Operating Profit,numeric
1169.57,3303.69,US Sales Data.xlsx,Operating Profit,numeric
3000.48,1532.19,US Sales Data.xlsx,Operating Profit,numeric
1771.9199999999998,2775.9179059663265,US Sales Data.xlsx,Operating Profit,numeric
2016,5383.0,US Sales Data.xlsx,Operating Profit,numeric
1105.6499999999999,1264.9888329047774,US Sales Data.xlsx,Operating Profit,numeric
971.04,322.56,US Sales Data.xlsx,Operating Profit,numeric
1774.8899999999999,2479.0782109548927,US Sales Data.xlsx,Operating Profit,numeric
2421.7599999999998,7805.624801534489,US Sales Data.xlsx,Operating Profit,numeric
2252.7999999999997,6076.636248158705,US Sales Data.xlsx,Operating Profit,numeric
2113.44,9177.79,US Sales Data.xlsx,Operating Profit,numeric
1433.1899999999998,2409.288714120776,US Sales Data.xlsx,Operating Profit,numeric
3275.2,3309.9,US Sales Data.xlsx,Operating Profit,numeric
5655.04,3289.46,US Sales Data.xlsx,Operating Profit,numeric
5543.999999999999,3902.574286159826,US Sales Data.xlsx,Operating Profit,numeric
5081.999999999999,9791.08609449737,US Sales Data.xlsx,Operating Profit,numeric
5102.32,2036.39,US Sales Data.xlsx,Operating Profit,numeric
5033.700000000001,8445.251472741718,US Sales Data.xlsx,Operating Profit,numeric
8134.4,9637.0,US Sales Data.xlsx,Operating Profit,numeric
8157.959999999999,4236.075690016353,US Sales Data.xlsx,Operating Profit,numeric
7643.36,3587.03,US Sales Data.xlsx,Operating Profit,numeric
6810.299999999999,7343.505021560571,US Sales Data.xlsx,Operating Profit,numeric
5524.2,1838.3,US Sales Data.xlsx,Operating Profit,numeric
7905.17,5866.54,US Sales Data.xlsx,Operating Profit,numeric
6907.679999999999,2812.937936001515,US Sales Data.xlsx,Operating Profit,numeric
8749.05,6841.87,US Sales Data.xlsx,Operating Profit,numeric
6420.48,9864.52,US Sales Data.xlsx,Operating Profit,numeric
3500.56,7811.98,US Sales Data.xlsx,Operating Profit,numeric
1782.96,5710.75,US Sales Data.xlsx,Operating Profit,numeric
2425.5,9220.6,US Sales Data.xlsx,Operating Profit,numeric
3009.9999999999995,7012.756741411739,US Sales Data.xlsx,Operating Profit,numeric
1142.3999999999999,4848.275659197539,US Sales Data.xlsx,Operating Profit,numeric
1633.4399999999998,3623.1343799472584,US Sales Data.xlsx,Operating Profit,numeric
1332.9999999999998,6212.39568382554,US Sales Data.xlsx,Operating Profit,numeric
2815.2,8662.0,US Sales Data.xlsx,Operating Profit,numeric
1599.5999999999997,2522.1324316561145,US Sales Data.xlsx,Operating Profit,numeric
2464,9908.0,US Sales Data.xlsx,Operating Profit,numeric
2882.04,3661.5,US Sales Data.xlsx,Operating Profit,numeric
3684.7999999999997,8753.8603845288,US Sales Data.xlsx,Operating Profit,numeric
2180.3999999999996,1359.6958412338397,US Sales Data.xlsx,Operating Profit,numeric
2852,5241.0,US Sales Data.xlsx,Operating Profit,numeric
3661.7700000000004,5072.524037906929,US Sales Data.xlsx,Operating Profit,numeric
4723.2,6700.0,US Sales Data.xlsx,Operating Profit,numeric
5755.5199999999995,9399.473669370023,US Sales Data.xlsx,Operating Profit,numeric
5674.239999999999,5863.334123974091,US Sales Data.xlsx,Operating Profit,numeric
4375.679999999999,4112.345425405436,US Sales Data.xlsx,Operating Profit,numeric
4782.719999999999,3616.249928001713,US Sales Data.xlsx,Operating Profit,numeric
4435.2,3827.5,US Sales Data.xlsx,Operating Profit,numeric
4578.4,1019.7,US Sales Data.xlsx,Operating Profit,numeric
1061.4799999999998,9875.731936832804,US Sales Data.xlsx,Operating Profit,numeric
1812.7200000000003,5767.771521213686,US Sales Data.xlsx,Operating Profit,numeric
870.2400000000001,501.4424409452959,US Sales Data.xlsx,Operating Profit,numeric
1152,1174.0,US Sales Data.xlsx,Operating Profit,numeric
1663.1999999999998,4917.407036205447,US Sales Data.xlsx,Operating Profit,numeric
1254.3999999999999,3723.5127241940413,US Sales Data.xlsx,Operating Profit,numeric
1315.44,3221.36,US Sales Data.xlsx,Operating Profit,numeric
818.4,272.5,US Sales Data.xlsx,Operating Profit,numeric
1825.2,8246.6,US Sales Data.xlsx,Operating Profit,numeric
1979.6399999999999,2821.98125519483,US Sales Data.xlsx,Operating Profit,numeric
1368.64,3430.04,US Sales Data.xlsx,Operating Profit,numeric
985.5999999999999,854.4692453756855,US Sales Data.xlsx,Operating Profit,numeric
1643,2582.0,US Sales Data.xlsx,Operating Profit,numeric
1354.5,4457.1,US Sales Data.xlsx,Operating Profit,numeric
1760.85,3223.13,US Sales Data.xlsx,Operating Profit,numeric
1138.86,9517.46,US Sales Data.xlsx,Operating Profit,numeric
1136.8,7665.4,US Sales Data.xlsx,Operating Profit,numeric
786.24,686.4,US Sales Data.xlsx,Operating Profit,numeric
1234.8,7789.8,US Sales Data.xlsx,Operating Profit,numeric
2227.94,3197.12,US Sales Data.xlsx,Operating Profit,numeric
1291.6799999999998,9653.088645543823,US Sales Data.xlsx,Operating Profit,numeric
1860,1287.0,US Sales Data.xlsx,Operating Profit,numeric
4356,2636.0,US Sales Data.xlsx,Operating Profit,numeric
2744.7400000000002,7338.524207782931,US Sales Data.xlsx,Operating Profit,numeric
3774.0499999999997,4808.178806711253,US Sales Data.xlsx,Operating Profit,numeric
2592.8399999999997,2282.033852929372,US Sales Data.xlsx,Operating Profit,numeric
3023.79,8435.65,US Sales Data.xlsx,Operating Profit,numeric
2309.9599999999996,3644.727385644179,US Sales Data.xlsx,Operating Profit,numeric
5319.6,7442.0,US Sales Data.xlsx,Operating Profit,numeric
4250.4,3978.6,US Sales Data.xlsx,Operating Profit,numeric
4661.199999999999,5298.142335040155,US Sales Data.xlsx,Operating Profit,numeric
3969.8399999999997,7627.1496025070255,US Sales Data.xlsx,Operating Profit,numeric
3182.1200000000003,9283.512029822457,US Sales Data.xlsx,Operating Profit,numeric
2975.6,4458.1,US Sales Data.xlsx,Operating Profit,numeric
7943.760000000001,9713.02339559605,US Sales Data.xlsx,Operating Profit,numeric
3718.68,4641.77,US Sales Data.xlsx,Operating Profit,numeric
4057.0499999999993,3307.8808221834934,US Sales Data.xlsx,Operating Profit,numeric
5114.849999999999,6787.06548670144,US Sales Data.xlsx,Operating Profit,numeric
2940.3,3454.1,US Sales Data.xlsx,Operating Profit,numeric
2719.08,1278.3,US Sales Data.xlsx,Operating Profit,numeric
6414.760000000001,7220.038781005999,US Sales Data.xlsx,Operating Profit,numeric
4337.799999999999,4518.916937265314,US Sales Data.xlsx,Operating Profit,numeric
3578.4599999999996,4808.89018421907,US Sales Data.xlsx,Operating Profit,numeric
3928.0499999999997,2578.3927681433915,US Sales Data.xlsx,Operating Profit,numeric
2410.7999999999997,7421.310777497261,US Sales Data.xlsx,Operating Profit,numeric
4176.000000000001,9608.348167221618,US Sales Data.xlsx,Operating Profit,numeric
2773.7999999999997,4626.061698758601,US Sales Data.xlsx,Operating Profit,numeric
2205.8999999999996,5865.861524028858,US Sales Data.xlsx,Operating Profit,numeric
2330.58,3180.82,US Sales Data.xlsx,Operating Profit,numeric
2151.8,2587.4,US Sales Data.xlsx,Operating Profit,numeric
1199.2499999999998,7810.321925849502,US Sales Data.xlsx,Operating Profit,numeric
3590.7400000000007,5102.199893961702,US Sales Data.xlsx,Operating Profit,numeric
2521.2599999999998,9202.455034951061,US Sales Data.xlsx,Operating Profit,numeric
2684.9199999999996,4291.669903440942,US Sales Data.xlsx,Operating Profit,numeric
3704.3999999999996,5338.776892185586,US Sales Data.xlsx,Operating Profit,numeric
3532.88,1582.09,US Sales Data.xlsx,Operating Profit,numeric
2321.42,3028.77,US Sales Data.xlsx,Operating Profit,numeric
5837.460000000001,2888.164213716439,US Sales Data.xlsx,Operating Profit,numeric
4320,9985.0,US Sales Data.xlsx,Operating Profit,numeric
4526.4,8527.5,US Sales Data.xlsx,Operating Profit,numeric
4611.639999999999,2103.375770307092,US Sales Data.xlsx,Operating Profit,numeric
4209.92,9623.07,US Sales Data.xlsx,Operating Profit,numeric
2591.6099999999997,2047.5623594318272,US Sales Data.xlsx,Operating Profit,numeric
6651.440000000001,3326.254032260371,US Sales Data.xlsx,Operating Profit,numeric
1251.1999999999998,3983.5337739799334,US Sales Data.xlsx,Operating Profit,numeric
1806.0000000000002,4482.439292128899,US Sales Data.xlsx,Operating Profit,numeric
1753.0499999999997,3387.4269458241033,US Sales Data.xlsx,Operating Profit,numeric
976.8,684.3,US Sales Data.xlsx,Operating Profit,numeric
809.1999999999999,756.933426836607,US Sales Data.xlsx,Operating Profit,numeric
1020.6,6456.0,US Sales Data.xlsx,Operating Profit,numeric
1541.1200000000001,3946.9784262407857,US Sales Data.xlsx,Operating Profit,numeric
1458.24,9473.47,US Sales Data.xlsx,Operating Profit,numeric
679.3199999999999,164.8651464015287,US Sales Data.xlsx,Operating Profit,numeric
970.9200000000001,401.0266412691257,US Sales Data.xlsx,Operating Profit,numeric
1855.9999999999998,2510.1880463355246,US Sales Data.xlsx,Operating Profit,numeric
1939.52,5400.29,US Sales Data.xlsx,Operating Profit,numeric
1805.2299999999998,7652.752833888097,US Sales Data.xlsx,Operating Profit,numeric
956.08,275.21,US Sales Data.xlsx,Operating Profit,numeric
511.68,134.48,US Sales Data.xlsx,Operating Profit,numeric
1068.93,6553.7,US Sales Data.xlsx,Operating Profit,numeric
1911.42,1287.77,US Sales Data.xlsx,Operating Profit,numeric
687.14,109.03,US Sales Data.xlsx,Operating Profit,numeric
2656.96,4225.73,US Sales Data.xlsx,Operating Profit,numeric
1753.92,7100.31,US Sales Data.xlsx,Operating Profit,numeric
1341.99,3229.52,US Sales Data.xlsx,Operating Profit,numeric
797.9399999999999,517.8616222424533,US Sales Data.xlsx,Operating Profit,numeric
2799.4199999999996,6850.395493784478,US Sales Data.xlsx,Operating Profit,numeric
2290.26,9219.8,US Sales Data.xlsx,Operating Profit,numeric
1595.9999999999998,9964.891580796062,US Sales Data.xlsx,Operating Profit,numeric
2253.08,9351.77,US Sales Data.xlsx,Operating Profit,numeric
2999.2000000000003,6831.535775886537,US Sales Data.xlsx,Operating Profit,numeric
2387.97,8712.42,US Sales Data.xlsx,Operating Profit,numeric
1545.84,9256.88,US Sales Data.xlsx,Operating Profit,numeric
2146,8512.0,US Sales Data.xlsx,Operating Profit,numeric
2001,2232.0,US Sales Data.xlsx,Operating Profit,numeric
3181.6,6499.8,US Sales Data.xlsx,Operating Profit,numeric
2321.0099999999998,3021.6095259763038,US Sales Data.xlsx,Operating Profit,numeric
2167.2,1570.2,US Sales Data.xlsx,Operating Profit,numeric
2264.4,2880.5,US Sales Data.xlsx,Operating Profit,numeric
1760.64,4820.17,US Sales Data.xlsx,Operating Profit,numeric
3211.98,1447.54,US Sales Data.xlsx,Operating Profit,numeric
1824.1,3693.8,US Sales Data.xlsx,Operating Profit,numeric
1514.04,8647.95,US Sales Data.xlsx,Operating Profit,numeric
1731.8399999999997,2401.5931148110935,US Sales Data.xlsx,Operating Profit,numeric
1816.32,4195.7,US Sales Data.xlsx,Operating Profit,numeric
2425.5000000000005,6974.493580556624,US Sales Data.xlsx,Operating Profit,numeric
1273.17,5307.18,US Sales Data.xlsx,Operating Profit,numeric
1272.9599999999998,4421.430675671585,US Sales Data.xlsx,Operating Profit,numeric
1432.6399999999999,8623.69994642528,US Sales Data.xlsx,Operating Profit,numeric
1458.4099999999999,1852.4335261530564,US Sales Data.xlsx,Operating Profit,numeric
1767,4149.0,US Sales Data.xlsx,Operating Profit,numeric
2911.1800000000003,4562.405956163552,US Sales Data.xlsx,Operating Profit,numeric
1595.8799999999999,3621.8585769518977,US Sales Data.xlsx,Operating Profit,numeric
1607.76,9922.51,US Sales Data.xlsx,Operating Profit,numeric
1568.1599999999999,2227.9002046909454,US Sales Data.xlsx,Operating Profit,numeric
1528.8000000000002,3492.5042146706905,US Sales Data.xlsx,Operating Profit,numeric
2716,4815.0,US Sales Data.xlsx,Operating Profit,numeric
3233.34,4553.23,US Sales Data.xlsx,Operating Profit,numeric
1951.6,9143.4,US Sales Data.xlsx,Operating Profit,numeric
1679.36,2195.92,US Sales Data.xlsx,Operating Profit,numeric
1556.5199999999998,8503.730891870455,US Sales Data.xlsx,Operating Profit,numeric
1625.4,5508.0,US Sales Data.xlsx,Operating Profit,numeric
1682.6399999999999,9710.169898983439,US Sales Data.xlsx,Operating Profit,numeric
1959.36,9775.01,US Sales Data.xlsx,Operating Profit,numeric
1151.4,6312.3,US Sales Data.xlsx,Operating Profit,numeric
1147.74,8018.33,US Sales Data.xlsx,Operating Profit,numeric
1613.5200000000002,3610.797007006218,US Sales Data.xlsx,Operating Profit,numeric
1868.3999999999999,2735.555164467539,US Sales Data.xlsx,Operating Profit,numeric
2301.1200000000003,1453.3761805718239,US Sales Data.xlsx,Operating Profit,numeric
1847.9999999999998,3167.9820380672686,US Sales Data.xlsx,Operating Profit,numeric
976.43,651.85,US Sales Data.xlsx,Operating Profit,numeric
674.5600000000001,110.2882914574509,US Sales Data.xlsx,Operating Profit,numeric
1372.0000000000002,4442.895210165074,US Sales Data.xlsx,Operating Profit,numeric
2300.1,4773.0,US Sales Data.xlsx,Operating Profit,numeric
2203.2000000000003,3777.24199759734,US Sales Data.xlsx,Operating Profit,numeric
